m0,m1,m2,j,FOV,globX,globY,Names,cell_ID,cell_center_X,cell_center_Y,cell_center_globX,cell_center_globY,cell_number,cell_globID
0,36,315,0,0,17776.0,4462.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,42,304,0,0,17782.0,4451.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,43,321,0,0,17783.0,4468.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,43,450,0,0,17783.0,4597.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,44,288,0,0,17784.0,4435.0,Vglut1,30,39.30954773869347,274.96884422110554,18701.309547738692,274.9688442211045,30_0,10
0,45,468,0,0,17785.0,4615.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,46,301,0,0,17786.0,4448.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,46,485,0,0,17786.0,4632.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,48,480,0,0,17788.0,4627.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,51,100,0,0,17791.0,4247.0,Vglut1,41,71.15833683326333,80.43091138177236,18733.158336833265,80.4309113817726,41_0,19
0,51,294,0,0,17791.0,4441.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,51,461,0,0,17791.0,4608.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,53,471,0,0,17793.0,4618.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,53,494,0,0,17793.0,4641.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,56,295,0,0,17796.0,4442.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,59,291,0,0,17799.0,4438.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,59,494,0,0,17799.0,4641.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,60,468,0,0,17800.0,4615.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,61,308,0,0,17801.0,4455.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,67,179,0,0,17807.0,4326.0,Vglut1,39,60.37770897832817,192.60371517027863,18722.37770897833,192.60371517028034,39_0,17
0,67,300,0,0,17807.0,4447.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,68,492,0,0,17808.0,4639.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,70,480,0,0,17810.0,4627.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,72,307,0,0,17812.0,4454.0,Vglut1,35,55.140811455847256,308.6405727923628,18717.140811455847,308.64057279236295,35_0,14
0,78,445,0,0,17818.0,4592.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,80,458,0,0,17820.0,4605.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,83,485,0,0,17823.0,4632.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,85,477,0,0,17825.0,4624.0,Vglut1,38,65.68395061728395,485.4592592592593,18727.683950617284,485.45925925925985,38_0,16
0,86,362,0,0,17826.0,4509.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,86,458,0,0,17826.0,4605.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,89,171,0,0,17829.0,4318.0,Vglut1,56,102.73715890850723,163.90329052969503,18764.73715890851,163.90329052969537,56_0,31
0,90,302,0,0,17830.0,4449.0,Vglut1,55,102.48873121869784,326.5780467445743,18764.4887312187,326.57804674457293,55_0,30
0,90,375,0,0,17830.0,4522.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,90,458,0,0,17830.0,4605.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,91,388,0,0,17831.0,4535.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,91,452,0,0,17831.0,4599.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,92,297,0,0,17832.0,4444.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,94,172,0,0,17834.0,4319.0,Vglut1,56,102.73715890850723,163.90329052969503,18764.73715890851,163.90329052969537,56_0,31
0,95,396,0,0,17835.0,4543.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,95,450,0,0,17835.0,4597.0,Vglut1,34,60.85117302052786,452.6301319648094,18722.85117302053,452.63013196480824,34_0,13
0,98,296,0,0,17838.0,4443.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,99,331,0,0,17839.0,4478.0,Vglut1,55,102.48873121869784,326.5780467445743,18764.4887312187,326.57804674457293,55_0,30
0,100,387,0,0,17840.0,4534.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,102,269,0,0,17842.0,4416.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,102,401,0,0,17842.0,4548.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,103,282,0,0,17843.0,4429.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,103,375,0,0,17843.0,4522.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,106,272,0,0,17846.0,4419.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,106,392,0,0,17846.0,4539.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,107,160,0,0,17847.0,4307.0,Vglut1,56,102.73715890850723,163.90329052969503,18764.73715890851,163.90329052969537,56_0,31
0,110,379,0,0,17850.0,4526.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,113,273,0,0,17853.0,4420.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,114,379,0,0,17854.0,4526.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,116,369,0,0,17856.0,4516.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,118,355,0,0,17858.0,4502.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,120,270,0,0,17860.0,4417.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,120,392,0,0,17860.0,4539.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,122,371,0,0,17862.0,4518.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,123,364,0,0,17863.0,4511.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,124,355,0,0,17864.0,4502.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,128,282,0,0,17868.0,4429.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,130,289,0,0,17870.0,4436.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,131,105,0,0,17871.0,4252.0,Vglut1,68,128.40384615384616,89.19827586206897,18790.403846153848,89.19827586206884,68_0,40
0,132,278,0,0,17872.0,4425.0,Vglut1,57,112.25547226386807,278.80749625187406,18774.255472263867,278.8074962518731,57_0,32
0,133,341,0,0,17873.0,4488.0,Vglut1,83,163.31082933516106,335.1244002741604,18825.31082933516,335.1244002741587,83_0,51
0,133,372,0,0,17873.0,4519.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,142,321,0,0,17882.0,4468.0,Vglut1,83,163.31082933516106,335.1244002741604,18825.31082933516,335.1244002741587,83_0,51
0,142,370,0,0,17882.0,4517.0,Vglut1,45,104.4596559244003,375.27235279864306,18766.459655924402,375.2723527986418,45_0,23
0,145,77,0,0,17885.0,4224.0,Vglut1,68,128.40384615384616,89.19827586206897,18790.403846153848,89.19827586206884,68_0,40
0,146,423,0,0,17886.0,4570.0,Vglut1,80,165.00309789343245,425.8463444857497,18827.003097893434,425.846344485748,80_0,49
0,155,155,0,0,17895.0,4302.0,Vglut1,85,165.22012320328543,163.91909650924023,18827.220123203286,163.91909650923844,85_0,53
0,156,150,0,0,17896.0,4297.0,Vglut1,85,165.22012320328543,163.91909650924023,18827.220123203286,163.91909650923844,85_0,53
0,161,154,0,0,17901.0,4301.0,Vglut1,85,165.22012320328543,163.91909650924023,18827.220123203286,163.91909650923844,85_0,53
0,161,321,0,0,17901.0,4468.0,Vglut1,83,163.31082933516106,335.1244002741604,18825.31082933516,335.1244002741587,83_0,51
0,165,191,0,0,17905.0,4338.0,Vglut1,85,165.22012320328543,163.91909650924023,18827.220123203286,163.91909650923844,85_0,53
0,167,346,0,0,17907.0,4493.0,Vglut1,83,163.31082933516106,335.1244002741604,18825.31082933516,335.1244002741587,83_0,51
0,172,151,0,0,17912.0,4298.0,Vglut1,85,165.22012320328543,163.91909650924023,18827.220123203286,163.91909650923844,85_0,53
0,176,324,0,0,17916.0,4471.0,Vglut1,83,163.31082933516106,335.1244002741604,18825.31082933516,335.1244002741587,83_0,51
0,183,189,0,0,17923.0,4336.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,186,196,0,0,17926.0,4343.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,192,245,0,0,17932.0,4392.0,Vglut1,101,186.98025751072961,230.74248927038627,18848.980257510728,230.7424892703857,101_0,66
0,195,179,0,0,17935.0,4326.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,195,259,0,0,17935.0,4406.0,Vglut1,107,216.37280522662311,265.527970600245,18878.372805226623,265.52797060024386,107_0,71
0,196,194,0,0,17936.0,4341.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,202,214,0,0,17942.0,4361.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,205,182,0,0,17945.0,4329.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,208,187,0,0,17948.0,4334.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,209,202,0,0,17949.0,4349.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,210,323,0,0,17950.0,4470.0,Vglut1,109,227.75538160469668,311.5140247879974,18889.755381604697,311.5140247879972,109_0,73
0,215,286,0,0,17955.0,4433.0,Vglut1,107,216.37280522662311,265.527970600245,18878.372805226623,265.52797060024386,107_0,71
0,221,201,0,0,17961.0,4348.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,225,188,0,0,17965.0,4335.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,229,201,0,0,17969.0,4348.0,Vglut1,99,205.6019820971867,195.19693094629156,18867.601982097185,195.1969309462911,99_0,64
0,230,283,0,0,17970.0,4430.0,Vglut1,107,216.37280522662311,265.527970600245,18878.372805226623,265.52797060024386,107_0,71
0,234,284,0,0,17974.0,4431.0,Vglut1,107,216.37280522662311,265.527970600245,18878.372805226623,265.52797060024386,107_0,71
0,244,199,0,0,17984.0,4346.0,Vglut1,120,245.12935883014623,181.5658042744657,18907.129358830145,181.56580427446534,120_0,82
0,257,180,0,0,17997.0,4327.0,Vglut1,120,245.12935883014623,181.5658042744657,18907.129358830145,181.56580427446534,120_0,82
0,264,354,0,0,18004.0,4501.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,269,336,0,0,18009.0,4483.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,275,315,0,0,18015.0,4462.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,278,361,0,0,18018.0,4508.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,281,312,0,0,18021.0,4459.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,281,352,0,0,18021.0,4499.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,285,323,0,0,18025.0,4470.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,290,315,0,0,18030.0,4462.0,Vglut1,133,293.80711354309165,303.734610123119,18955.80711354309,303.73461012311964,133_0,92
0,295,303,0,0,18035.0,4450.0,Vglut1,133,293.80711354309165,303.734610123119,18955.80711354309,303.73461012311964,133_0,92
0,296,334,0,0,18036.0,4481.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,296,347,0,0,18036.0,4494.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,300,327,0,0,18040.0,4474.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,300,358,0,0,18040.0,4505.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,301,337,0,0,18041.0,4484.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,303,398,0,0,18043.0,4545.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,307,341,0,0,18047.0,4488.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,308,395,0,0,18048.0,4542.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,313,407,0,0,18053.0,4554.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,318,419,0,0,18058.0,4566.0,Vglut1,137,307.19595448798987,434.4943109987358,18969.19595448799,434.4943109987362,137_0,95
0,322,357,0,0,18062.0,4504.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,323,350,0,0,18063.0,4497.0,Vglut1,128,289.3668154761905,340.66480654761904,18951.36681547619,340.66480654761835,128_0,89
0,326,396,0,0,18066.0,4543.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,330,380,0,0,18070.0,4527.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,332,315,0,0,18072.0,4462.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,333,392,0,0,18073.0,4539.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,336,317,0,0,18076.0,4464.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,340,130,0,0,18080.0,4277.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,341,400,0,0,18081.0,4547.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,341,406,0,0,18081.0,4553.0,Vglut1,143,320.08839103869656,387.9967413441955,18982.0883910387,387.99674134419547,143_0,100
0,342,324,0,0,18082.0,4471.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,346,401,0,0,18086.0,4548.0,Vglut1,162,353.8213689482471,398.4841402337229,19015.821368948247,398.4841402337224,162_0,112
0,347,323,0,0,18087.0,4470.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,349,315,0,0,18089.0,4462.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,352,131,0,0,18092.0,4278.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,353,140,0,0,18093.0,4287.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,353,311,0,0,18093.0,4458.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,353,400,0,0,18093.0,4547.0,Vglut1,162,353.8213689482471,398.4841402337229,19015.821368948247,398.4841402337224,162_0,112
0,356,327,0,0,18096.0,4474.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,357,141,0,0,18097.0,4288.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,359,126,0,0,18099.0,4273.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,360,329,0,0,18100.0,4476.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,361,130,0,0,18101.0,4277.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,362,140,0,0,18102.0,4287.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,362,406,0,0,18102.0,4553.0,Vglut1,169,370.022641509434,414.8264150943396,19032.022641509433,414.8264150943396,169_0,116
0,365,330,0,0,18105.0,4477.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,367,131,0,0,18107.0,4278.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,367,139,0,0,18107.0,4286.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,370,411,0,0,18110.0,4558.0,Vglut1,169,370.022641509434,414.8264150943396,19032.022641509433,414.8264150943396,169_0,116
0,371,154,0,0,18111.0,4301.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,371,331,0,0,18111.0,4478.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,372,309,0,0,18112.0,4456.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,376,131,0,0,18116.0,4278.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,377,127,0,0,18117.0,4274.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,379,116,0,0,18119.0,4263.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,379,319,0,0,18119.0,4466.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,380,142,0,0,18120.0,4289.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,384,142,0,0,18124.0,4289.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,387,346,0,0,18127.0,4493.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,389,122,0,0,18129.0,4269.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,389,129,0,0,18129.0,4276.0,Vglut1,159,369.460835186558,132.70768470471955,19031.460835186557,132.70768470472103,159_0,111
0,390,486,0,0,18130.0,4633.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,392,334,0,0,18132.0,4481.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,395,327,0,0,18135.0,4474.0,Vglut1,157,366.42323205162677,320.1024468943264,19028.423232051628,320.1024468943251,157_0,109
0,395,397,0,0,18135.0,4544.0,Vglut1,178,401.9352972119937,403.1730668069437,19063.935297211992,403.1730668069431,178_0,122
0,398,488,0,0,18138.0,4635.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,399,277,0,0,18139.0,4424.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,401,270,0,0,18141.0,4417.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,401,471,0,0,18141.0,4618.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,402,261,0,0,18142.0,4408.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,403,280,0,0,18143.0,4427.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,407,276,0,0,18147.0,4423.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,407,469,0,0,18147.0,4616.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,408,248,0,0,18148.0,4395.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,408,476,0,0,18148.0,4623.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,410,202,0,0,18150.0,4349.0,Vglut1,182,417.5178165276725,189.0245135203437,19079.517816527674,189.02451352034404,182_0,124
0,412,140,0,0,18152.0,4287.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,413,147,0,0,18153.0,4294.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,413,466,0,0,18153.0,4613.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,416,135,0,0,18156.0,4282.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,416,154,0,0,18156.0,4301.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,416,281,0,0,18156.0,4428.0,Vglut1,193,419.55263157894734,283.17105263157896,19081.552631578947,283.1710526315801,193_0,132
0,417,258,0,0,18157.0,4405.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,417,269,0,0,18157.0,4416.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,417,463,0,0,18157.0,4610.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,419,213,0,0,18159.0,4360.0,Vglut1,182,417.5178165276725,189.0245135203437,19079.517816527674,189.02451352034404,182_0,124
0,420,147,0,0,18160.0,4294.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,422,78,0,0,18162.0,4225.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,422,278,0,0,18162.0,4425.0,Vglut1,193,419.55263157894734,283.17105263157896,19081.552631578947,283.1710526315801,193_0,132
0,423,485,0,0,18163.0,4632.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,424,247,0,0,18164.0,4394.0,Vglut1,198,433.4994708994709,240.12486772486773,19095.49947089947,240.1248677248659,198_0,137
0,425,481,0,0,18165.0,4628.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,427,97,0,0,18167.0,4244.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,427,153,0,0,18167.0,4300.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,428,73,0,0,18168.0,4220.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,428,90,0,0,18168.0,4237.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,428,490,0,0,18168.0,4637.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,429,255,0,0,18169.0,4402.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,431,156,0,0,18171.0,4303.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,432,268,0,0,18172.0,4415.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,432,498,0,0,18172.0,4645.0,Vglut1,183,420.87049052686217,485.0936932260576,19082.87049052686,485.09369322605926,183_0,125
0,433,144,0,0,18173.0,4291.0,Vglut1,192,422.0679758308157,140.61027190332325,19084.067975830814,140.61027190332243,192_0,131
0,435,100,0,0,18175.0,4247.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,435,264,0,0,18175.0,4411.0,Vglut1,179,405.52232142857144,257.45200892857144,19067.522321428572,257.45200892857247,179_0,123
0,439,195,0,0,18179.0,4342.0,Vglut1,182,417.5178165276725,189.0245135203437,19079.517816527674,189.02451352034404,182_0,124
0,440,187,0,0,18180.0,4334.0,Vglut1,182,417.5178165276725,189.0245135203437,19079.517816527674,189.02451352034404,182_0,124
0,441,123,0,0,18181.0,4270.0,Vglut1,201,448.19746276889134,125.95201323772753,19110.19746276889,125.95201323772926,201_0,140
0,443,73,0,0,18183.0,4220.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,443,162,0,0,18183.0,4309.0,Vglut1,219,448.10370370370373,1443.4888888888888,19110.103703703702,1443.488888888889,219_0,152
0,446,103,0,0,18186.0,4250.0,Vglut1,195,447.02093023255816,81.46611295681063,19109.020930232557,81.46611295681214,195_0,134
0,447,398,0,0,18187.0,4545.0,Vglut1,211,440.90033222591364,27.166112956810633,19102.900332225912,27.16611295680923,211_0,146
0,450,133,0,0,18190.0,4280.0,Vglut1,201,448.19746276889134,125.95201323772753,19110.19746276889,125.95201323772926,201_0,140
0,450,206,0,0,18190.0,4353.0,Vglut1,182,417.5178165276725,189.0245135203437,19079.517816527674,189.02451352034404,182_0,124
0,451,163,0,0,18191.0,4310.0,Vglut1,219,448.10370370370373,1443.4888888888888,19110.103703703702,1443.488888888889,219_0,152
0,451,308,0,0,18191.0,4455.0,Vglut1,197,447.34148606811146,304.1411764705882,19109.34148606811,304.1411764705881,197_0,136
